# median AGN templates binned by EW(OIII)/EW(H-beta)
#
# lambda/micron                     log(L/L_sun)         
#                   low 1/3           mid 1/3            high 1/3
      1.32282      10.8015            10.8586            11.0875
      1.32587      10.8019            10.8588            11.0866
      1.32892      10.8022            10.8590            11.0857
      1.33199      10.8026            10.8592            11.0848
      1.33506      10.8030            10.8595            11.0840
      1.33814      10.8034            10.8597            11.0832
      1.34122      10.8039            10.8599            11.0823
      1.34431      10.8043            10.8602            11.0815
      1.34741      10.8047            10.8604            11.0807
      1.35052      10.8051            10.8607            11.0799
      1.35363      10.8056            10.8609            11.0791
      1.35675      10.8060            10.8612            11.0784
      1.35988      10.8064            10.8615            11.0776
      1.36301      10.8069            10.8617            11.0769
      1.36616      10.8073            10.8620            11.0762
      1.36930      10.8078            10.8623            11.0754
      1.37246      10.8083            10.8626            11.0747
      1.37562      10.8087            10.8629            11.0740
      1.37880      10.8092            10.8632            11.0734
      1.38197      10.8097            10.8635            11.0727
      1.38516      10.8102            10.8638            11.0720
      1.38835      10.8107            10.8641            11.0714
      1.39155      10.8112            10.8644            11.0708
      1.39476      10.8117            10.8648            11.0701
      1.39798      10.8122            10.8651            11.0695
      1.40120      10.8127            10.8654            11.0689
      1.40443      10.8132            10.8658            11.0683
      1.40767      10.8138            10.8661            11.0678
      1.41091      10.8143            10.8665            11.0672
      1.41416      10.8148            10.8669            11.0666
      1.41742      10.8154            10.8672            11.0661
      1.42069      10.8159            10.8676            11.0656
      1.42397      10.8165            10.8680            11.0650
      1.42725      10.8170            10.8683            11.0645
      1.43054      10.8176            10.8687            11.0640
      1.43384      10.8182            10.8691            11.0635
      1.43714      10.8187            10.8695            11.0631
      1.44046      10.8193            10.8699            11.0626
      1.44378      10.8199            10.8703            11.0621
      1.44710      10.8205            10.8707            11.0617
      1.45044      10.8211            10.8712            11.0613
      1.45378      10.8217            10.8716            11.0608
      1.45714      10.8223            10.8720            11.0604
      1.46049      10.8229            10.8724            11.0600
      1.46386      10.8235            10.8729            11.0596
      1.46724      10.8241            10.8733            11.0593
      1.47062      10.8247            10.8738            11.0589
      1.47401      10.8254            10.8742            11.0586
      1.47741      10.8260            10.8747            11.0582
      1.48081      10.8266            10.8751            11.0579
      1.48423      10.8273            10.8756            11.0576
      1.48765      10.8279            10.8760            11.0572
      1.49108      10.8285            10.8765            11.0569
      1.49451      10.8292            10.8770            11.0567
      1.49796      10.8298            10.8774            11.0564
      1.50141      10.8305            10.8779            11.0561
      1.50487      10.8311            10.8784            11.0558
      1.50834      10.8318            10.8789            11.0555
      1.51182      10.8324            10.8794            11.0553
      1.51530      10.8331            10.8799            11.0550
      1.51880      10.8338            10.8804            11.0547
      1.52230      10.8345            10.8809            11.0545
      1.52581      10.8351            10.8814            11.0542
      1.52933      10.8358            10.8819            11.0540
      1.53285      10.8365            10.8824            11.0537
      1.53638      10.8372            10.8829            11.0534
      1.53993      10.8379            10.8834            11.0532
      1.54348      10.8385            10.8840            11.0529
      1.54703      10.8392            10.8845            11.0526
      1.55060      10.8399            10.8850            11.0524
      1.55418      10.8406            10.8855            11.0521
      1.55776      10.8413            10.8860            11.0518
      1.56135      10.8420            10.8866            11.0515
      1.56495      10.8427            10.8871            11.0512
      1.56856      10.8435            10.8876            11.0510
      1.57217      10.8442            10.8881            11.0507
      1.57580      10.8449            10.8887            11.0504
      1.57943      10.8456            10.8892            11.0501
      1.58307      10.8463            10.8897            11.0498
      1.58672      10.8470            10.8902            11.0495
      1.59038      10.8478            10.8908            11.0492
      1.59404      10.8485            10.8913            11.0489
      1.59772      10.8492            10.8918            11.0486
      1.60140      10.8500            10.8924            11.0484
      1.60509      10.8507            10.8929            11.0481
      1.60879      10.8514            10.8935            11.0478
      1.61250      10.8522            10.8940            11.0475
      1.61622      10.8529            10.8945            11.0471
      1.61994      10.8536            10.8951            11.0468
      1.62368      10.8544            10.8956            11.0465
      1.62742      10.8551            10.8962            11.0462
      1.63117      10.8559            10.8967            11.0459
      1.63493      10.8566            10.8972            11.0456
      1.63870      10.8574            10.8978            11.0453
      1.64248      10.8581            10.8983            11.0450
      1.64627      10.8589            10.8989            11.0447
