objname u g r i z J H K W1 W2 W3 W4
saga-411      0.0999974      0.3470545      0.6658511      0.9866731      1.2251772      0.6138867      0.6961452      0.6355217      0.7236304      0.5377622      0.4116130      3.1303117
saga-424      0.3253286      0.8853616      1.5681181      2.3626001      2.8161747      1.2464883      1.4279069      1.8110497      3.9112608      4.3751235      6.0270686      8.7333612
saga-435      0.1699137      0.5460153      0.8846585      1.2695613      1.5142072      0.8304017      1.1606462      1.2232927      0.9833696      0.7961416      1.0240040      1.9435050
saga-452      0.2162820      0.6230467      0.9536572      1.4409715      1.5786325      1.4577674      1.4692641      1.7927940      3.0954001      6.3007216     50.1639595    179.6554108
saga-453      1.1553134      2.8805950      5.1638241      6.9039140      9.2352591      4.3021765      5.4789820      6.1649618      9.1857958      9.0238171     13.3661604     19.9942207
saga-458      0.3894590      1.7401073      3.4133623      4.9246912      6.4783411      3.5292971      4.5112810      4.0320916      4.9787097      5.4273810     29.8908863     49.5220070
saga-459      0.1667670      0.4289597      0.7723935      1.1554148      1.4247917      1.3185246      1.5933084      1.7568326      1.5992516      1.7178700     32.5674896    198.9437408
saga-461      0.6167740      0.8622983      1.1656436      1.7040769      1.7093613      1.8573264      2.7208204      3.8755236      6.8915482      8.6415234     30.3104725     80.0324707
saga-466      0.1818035      0.4453475      0.7169294      1.1032292      1.2182169      1.3542169      1.4652100      1.7862012      2.0003998      2.5953164     40.7694588    184.9003143
saga-468      0.0277979      0.0846385      0.2562730      0.3742120      0.4808799      0.4306141      0.5418760      0.7269933      0.8052241      0.9803706      4.6443529     10.8671913
saga-470      0.5468156      2.6593301      5.6165791      8.2848272     11.2976074      6.0546389      7.5980105      6.5392866      6.2793803      3.7033119      5.9562998     10.8581877
saga-474      0.0925068      0.3600943      0.7526563      1.1031867      1.3433969      1.3895949      1.7390012      1.9802972      1.9948801      3.7895732     27.3268490    134.6508026
saga-475      0.6248639      3.2516570      7.0761805     10.2364044     13.9389668      6.5658088      8.4625235      8.0524940      8.0894089      4.5393147      4.3600202      7.7740302
saga-481      0.1033604      0.3345221      0.7538725      1.2072730      1.2620938      1.1558148      1.4746871      1.8498238      3.1587613      6.4474845     47.3945465    122.7512283
saga-483      0.6639366      2.7759054      5.3410611      7.7124987     10.2601414      4.5007849      5.7003284      5.3694572     12.4944401     16.6184425     69.8463440    150.6100464
saga-485      0.7695130      2.3999362      4.2673678      6.3565397      7.6661615      4.5382481      6.4372425     11.1462917     34.6032410     49.0444984    158.5216370    333.4468384
saga-490      1.6503707      7.8763905     16.1951618     23.1128674     30.3462658     11.1400785     13.1189747     14.0711756     27.3852558     28.4832993     68.1607056    169.9227142
saga-493      2.8198411      8.0617485     15.7633371     20.8954582     27.2874775     16.9234238     26.2482224     29.4530582     25.5338783     21.9073734     19.7957306            NaN
saga-497      0.4504763      1.8813955      3.1328716      4.0349979      4.9568515      4.6653929      5.3690801      4.6722965      3.3351610      2.6241601      9.2202702     29.9635334
saga-500      5.3049335     32.2294388     74.4319534    110.0947723    140.2242432     16.0578804     20.7730312     26.5907383     49.1492386     37.3069992     43.5824203     50.8509483
saga-504      0.2484868      0.5377668      0.8726149      1.2748266      1.5245996      0.7497012      0.8446949      1.0128156      1.3412718      1.3164073      2.9867461      5.8959503
saga-505      0.1685379      0.7229785      1.6499811      2.7044179      3.6133258      2.3817065      2.8727634      3.1969099      4.6122918      6.4060497     42.6679459    129.6606903
saga-506      0.0588658      0.2191809      0.4765395      0.8487897      1.0924753      1.5677912      2.7008464      4.8700161      9.9155493     15.5664759     63.5834846    124.4181290
saga-516      0.1608132      0.4499647      0.8556436      1.5240396      1.7440053      1.9412802      3.5277669      6.1877160     14.6796865     20.0719833     41.2556610     95.6341248
saga-519      0.2457402      0.3469996      0.4308811      0.6994664      0.6643789      0.6469761      0.7236022      0.7452987      0.9806562      1.0134219      4.3550019     10.9339933
saga-520      0.0323729      0.1191420      0.2914078      0.4138512      0.5303512      0.4015025      0.6502792      0.8112046      0.7818380      0.9183121      2.8709965     10.8172350
saga-532      0.1270822      0.6384367      1.2257988      1.7459214      2.3092694      2.3598709      3.4601893      4.8924952      3.6907685      4.3791547     18.7026176     33.6798210
saga-537      1.6388791      4.1903386      4.7870007      6.4421453      7.0038548      3.9818807      5.0384841      5.8013678      9.4605589     15.8997498    117.2120209    421.5225830
saga-540      0.9685890      3.0629506      5.1421976      7.4242148      9.1314869      7.4009633      9.4340868      8.6045942      9.0848293      6.1516314     16.8436604    112.7664032
saga-541      0.1122630      0.6795748      1.2464825      1.8400429      2.4069130      0.9892094      1.3966895      1.9104267      1.9820600      2.8222163     30.3752537    120.7193146
saga-544      0.1140308      0.5256143      1.1941589      2.4523685      2.8968897      2.5780315      3.5440502      4.1911230      6.5571752     11.4127502     46.0874977    147.9214325
saga-562      0.0355825      0.1290700      0.3292474      0.5553688      0.7484978      0.5619377      0.8081647      1.4214461      1.7828581      2.7707050      7.9185290     10.2431250
saga-565      0.2430914      0.3127900      0.4502002      0.5625665      0.6835908      0.8212743      0.9979295      1.1239070      1.9174180      1.5296438      1.1776297      1.5036688
saga-569      1.8108456      6.5407681     13.0177507     18.7682667     25.8006287      9.1219616     12.7732048     10.7134762     12.5636778      9.1915827      4.8596582            NaN
saga-573      0.0653287      0.2763667      0.6264325      1.1813936      1.4365058      1.5750278      2.0658553      2.7110054      6.1251507     11.2665329     58.3847961    149.3957977
saga-574      1.4493661      6.8098383     14.6292248     20.0314503     27.8508377     14.6180096     21.4338360     18.4132481     26.3947029     47.7079010    179.0444031    629.3530884
saga-575      0.1819668      0.5747829      1.0857352      1.7887923      2.1843326      1.4430728      1.9279683      1.8929118      2.2967663      2.3778820     10.3876247     48.9510345
saga-577      0.2353077      0.6691017      1.0714822      1.5937868      1.7827866      1.9592427      2.5840437      3.1012044      2.3394663      2.4355121     27.2489491    149.3911896
saga-578      0.9146352      2.9914043      5.8271818      7.3995652      9.1902170      3.6315184      3.6940253      4.4826040      9.7077103     10.5923004     24.6478882     27.7372265
saga-582      0.6895016      2.0703595      3.7866564      5.1952105      6.6784334      5.4211102      7.4524641     11.7795963      9.6542110     10.8390274     36.0701141     64.9979782
saga-583      0.1020238      0.4217579      0.9180706      1.4043921      1.7706586      1.9938304      3.6132655      6.9108329     11.8554153     19.7601528     76.2815247    179.1049194
saga-590      1.5521551      4.4418111      8.2227230     11.8507566     15.5918417      9.8920937     13.2281733     19.5492630     37.5246620     45.1014290    121.6904221    200.0476685
saga-592      0.2485453      0.9168552      1.8712885      2.7966084      3.6448736      1.3160980      1.8736992      1.5846392      2.7971566      2.2897618      2.9552517      4.4764428
altas-8      0.3150633      0.5009793      0.6006522      0.6161036      0.7218379      0.5421110      0.5758374      0.5601836      0.5721591      1.0899092  31674.0000000   8363.0000000
altas-10      0.0333757      0.1384963      0.3786646      0.6604772      0.7659242      1.1871026      1.7438128      3.2057555      5.6639156      9.8217821     33.5662651     74.8374634
altas-12      0.3897088      0.4649656      0.6219586      0.6627040      0.7789247      1.0011249      1.4096129      2.7487192      6.3025570     10.7594557     41.6776428     72.7701874
altas-14      0.4890757      0.5936813      0.8220002      1.3283374      1.2057337      1.9682862      3.2143996      5.5966787     10.1558619     12.9954195     20.2256756     27.8402138
altas-38      0.3667654      0.5035779      0.7418438      0.9402508      1.1102966      1.4154295      1.6576768      1.4097120      1.4980172      2.4762261      8.0702915     13.2611151
altas-63      0.1577778      0.2496560      0.2807826      0.3629995      0.3896055      0.4455416      0.6419480      0.6533266      1.6036766      2.6193304      9.0059071     20.0679550
altas-64      0.2281229      0.2255669      0.2453649      0.2380239      0.3549941      0.4980675      0.7356985      0.9583638      1.5657297      2.4287918      7.3367400     12.8080893
altas-71      0.3391337      0.3602399      0.4083315      0.5614727      0.5046602      0.7028914      1.0071633      1.4558961      2.8048961      4.5101428     14.0185404     28.7772942
altas-72      0.3516832      0.4533686      0.5375106      0.5244127      0.5131639      0.5760872      0.5611770      0.6193418      1.5860497      3.4118528     11.4361734     23.7565422
altas-77      0.0605660      0.1076558      0.1917174      0.2311796      0.2733949      0.3604859      0.3463378      0.4856578      1.0297145      1.8560526      5.6689534     13.3562050
altas-78      0.3291856      0.4947722      0.5467265      0.4995233      0.6316282      0.7685785      0.6987147      0.6936340      1.0595386      1.6787665      6.4254327     17.6677189
altas-79      0.0593990      0.0863303      0.0914936      0.1063766      0.0985972      0.2259895      0.3002616      0.5817419      1.4774636      2.8404706     11.6301851     22.8091698
altas-80      0.0171561      0.0285118      0.0571976      0.1268975      0.1726367      0.2370763      0.2822928      0.5071429      1.3059206      2.1369300  31674.0000000   8363.0000000
altas-109      0.0625743      0.0681097      0.0803769      0.0828131      0.0717374           -NaN           -NaN           -NaN      0.1591904      0.2966131      1.1887838      2.8733060
altas-115      0.1522774      0.1669285      0.1883308      0.1781372      0.1519284           -NaN           -NaN           -NaN      0.2011485      0.3892156      1.1155859      1.7957525
altas-122      0.0835239      0.0886825      0.1083827      0.1070226      0.1030745           -NaN           -NaN           -NaN      0.3262247      0.5725195      1.4531251      3.2171819
altas-130      0.0068990      0.0376577      0.0450573      0.0605850      0.0683923           -NaN           -NaN           -NaN      0.1134271      0.1744979  31674.0000000   8363.0000000
altas-135      0.0882006      0.0979330      0.1031883      0.1118655      0.1385588           -NaN           -NaN           -NaN      0.1466617      0.2732690  31674.0000000   8363.0000000
altas-136      0.0885956      0.0954125      0.1030890      0.1283925      0.1312506           -NaN           -NaN           -NaN      0.1868602      0.3207675      1.5527519      2.2407215
altas-144      0.1211892      0.1553804      0.1798205      0.2438270      0.2731798           -NaN           -NaN           -NaN      0.2846537      0.4670790      2.0525966      3.7613325
altas-145      0.0479576      0.0538849      0.0888119      0.0866330      0.0938911           -NaN           -NaN           -NaN      0.3036105      0.5569168      1.9602103      4.3523598
altas-146      0.1099296      0.1275340      0.1332618      0.1672487      0.1549206           -NaN           -NaN           -NaN      0.2143467      0.4166681      1.3967012      2.3288779
altas-150      0.0478540      0.0562538      0.0769001      0.0779937      0.0767784           -NaN           -NaN           -NaN      0.2522997      0.4899935      1.6963022      3.9736364
altas-165      0.1408906      0.1594553      0.1628602      0.2016865      0.1930357           -NaN           -NaN           -NaN      0.3132685      0.6312339      2.7460194      4.4126678
altas-169      0.1234370      0.1724130      0.2025283      0.2165816      0.2204193           -NaN           -NaN           -NaN      0.3972984      0.8578084      3.1268137      6.5319772
altas-191      1.2276030      2.0493457      2.7749290      2.7011418      3.9323628      3.3334062      4.7456956      8.4709167     21.4149361     33.3418961     96.6518173    202.0041046
altas-206      0.2019335      0.5916822      0.8588768      0.8537021      1.0968117      1.4364425      1.5772476      1.5817229      1.9512674      3.7135587  31674.0000000   8363.0000000
altas-212      0.5767765      0.6863316      0.8066765      0.9409184      1.1279831      1.0301210      0.9860521      1.3047593      1.2311665      2.1329973  31674.0000000   8363.0000000
altas-310      0.2581432      0.2967165      0.3137906      0.4057923      0.4252546      0.3902009      0.3277177      0.4702517      0.5833333      1.1349854  31674.0000000   8363.0000000
altas-572      0.7837906      1.0418303      1.3624722      1.4459456      1.4156151      1.4232731      1.4044293      1.5948887      2.9972074      6.3590217     17.2306805     20.6900845
altas-598      2.2123103      2.0143883      2.0550103      3.0802448      2.5635629      2.9654338      4.4248633      8.9604616     18.7377224     24.1096172     36.6085892    115.4799728
altas-603      0.1075679      0.2368825      0.2753978      0.2768374      0.2778401           -NaN           -NaN           -NaN      0.4276779      0.5197450  31674.0000000   8363.0000000
altas-605      0.0745460      0.1214353      0.1308880      0.1676802      0.1625029      0.2425986      0.3717918      0.3728468      1.0090595      1.5226157      3.4602132      7.2324486
altas-606      0.0728653      0.1033837      0.0963994      0.1125519      0.1161908           -NaN           -NaN           -NaN      0.6204643      0.8681411      2.0003369      3.5982676
altas-607      0.1869631      0.2409236      0.2231735      0.2347408      0.2061944           -NaN           -NaN           -NaN      0.6125151      0.9285179      2.5067048      5.1113029
altas-608      0.0699445      0.1042971      0.0990733      0.1183693      0.1097243           -NaN           -NaN           -NaN      0.3755924      0.6028237      2.2840397      6.9379716
altas-609      0.1634753      0.2184763      0.2153127      0.2003879      0.2140692           -NaN           -NaN           -NaN      0.4978710      0.8753673      2.0888362      3.2468231
altas-610      0.0780230      0.1204811      0.1213963      0.1329393      0.1172593           -NaN           -NaN           -NaN      0.5700551      0.8818410      2.3545258      4.3044562
altas-611      0.0158916      0.0227887      0.0380599      0.0421126      0.1185089           -NaN           -NaN           -NaN      0.2700951      0.4101949      9.8696795     35.9814301
altas-614      0.0080354      0.0191686      0.0574704      0.1270684      0.1398559           -NaN           -NaN           -NaN      0.7364051      1.1732492  31674.0000000   8363.0000000
altas-617      0.0193092      0.0322765      0.0748664      0.1295375      0.1640858           -NaN           -NaN           -NaN      1.0952590      1.9062959  31674.0000000   8363.0000000
altas-618      0.0210789      0.0349503      0.0522835      0.1061151      0.0966038           -NaN           -NaN           -NaN      1.3499472      2.9661307  31674.0000000   8363.0000000
altas-36      0.6564838      3.4467330      8.1302528     13.0039654     18.0148087      5.8842111      7.3637643      7.3169551      8.7804499      8.1318674     10.8873234      8.6185856
altas-58      0.1956643      1.0260736      2.6246157      4.3919463      5.2349825      1.6954627      2.1572471      3.4477072      7.6053076     14.0795994    108.8249359    440.0310974
altas-81      2.0159636      9.4107294     21.0602055     32.8665276     43.8327141      5.9004922     11.6171579     16.9953613     28.7817230     31.9293671    476.2227173   3633.7924805
altas-247      0.0617754      0.1944109      0.3891403      0.5683218      0.7132961      0.4614113      0.4288445      0.5674536      0.5454021      0.3849376      2.5043833     13.2442513
altas-268      0.0712154      0.2905557      0.6096491      1.0346714      1.2629455      0.9334439      1.2784975      1.5514235      1.3216510      2.5269132     16.8984413    114.9715195
altas-278      0.0577752      0.1989354      0.3736334      0.5645455      0.7030046      0.5873381      0.7473084      1.0664252      1.0673745      2.2253089     49.0120544    194.0505981
altas-442      0.8440403      3.6976552      6.8952475     10.5236149     11.9794855      7.0095191     10.1367769     12.7858734     21.1016674     34.7848625    230.8817139   1236.8721924
altas-511     14.5280390     53.5229530     97.2652512    129.5574036    153.2317810     13.0043373     12.8558226     10.7827711     22.6525345     16.1655426      7.2600336            NaN
cassis-26329600-0      0.3702866      0.4281353      0.5161067      0.6888695      0.6131213      0.7074378      1.0468872      2.0831971      2.7587783      4.0196691      7.7394876     11.1082029
cassis-25387776-0      0.2305283      0.2672628      0.2702192      0.2984627      0.3734484      0.3336478      0.3563690      0.4046974      0.3271273      0.4748870  31674.0000000   8363.0000000
cassis-25391104-0      0.0458120      0.0983839      0.1096014      0.1170241      0.1235680           -NaN           -NaN           -NaN           -NaN           -NaN      1.4316351      2.2639034
cassis-17726464-0      0.0380655      0.0568655      0.1169600      0.1466829      0.2123165      0.5588409      0.4013284      0.5189558      0.5344620      0.5221440      0.5487822            NaN
cassis-10493696-0      0.1633059      0.2218531      0.2946099      0.2902598      0.3169169      0.4447216      0.3274160      0.4960556      0.8993253      1.7498076      5.0384150     11.0757170
cassis-25389568-0      0.0418391      0.0641510      0.0775978      0.0860045      0.1045108           -NaN           -NaN           -NaN      0.1708900      0.3543156  31674.0000000   8363.0000000
cassis-26702848-0      0.4750475      0.7705601      0.7228642      0.7943088      0.7271208      1.2603415      1.3598777      1.6855063      3.5638285      5.3825774     11.1009254     23.7605057
cassis-25387264-0      0.1791987      0.2195485      0.2283349      0.2848691      0.2731185           -NaN           -NaN           -NaN      0.4340270      0.9642515      4.1326680      7.8934331
cassis-25388800-0      0.2422090      0.2601800      0.2501401      0.2930557      0.2980023           -NaN           -NaN           -NaN      0.3179192      0.6776264      2.5073876      4.5664587
cassis-4733952-0      0.1728479      0.3155190      0.4657668      0.6647025      0.7342308      0.9937754      1.1778768      1.2009650      1.8651630      3.6323719     10.1120834     15.0841274
cassis-4738816-0      1.2547742      1.5360131      1.9908919      2.7470562      2.3385534      2.7345648      4.3241415      8.1270027     16.6385994     25.0144119     82.4728241    161.9957275
cassis-21768960-0      0.0035835      0.0174789      0.0401363      0.2252963      0.3301643      0.6881581      1.1176347      0.8112046      1.6319873      3.4848998     10.4501419     16.0060692
cassis-24169984-0      0.0102963      0.0163529      0.0329780      0.0388086      0.0454804           -NaN           -NaN           -NaN      0.4392551      1.1101720      5.5888739     14.4418440
cassis-4732160-0      0.9814523      1.1947529      1.3935417      1.3696280      1.5033278      1.6221396      1.5048730      1.7649418      4.2025876      8.1243811     24.0660706     46.4427605
cassis-15083008-0      0.4601407      0.5497612      0.6809801      1.3831639      1.0333982      1.2731754      1.6125005      2.4161861      3.4635127      4.6450491     11.9404430     22.7454472
cassis-24158208-3      0.1033876      0.1678677      0.1853408      0.2259810      0.2808187      0.3500163      0.3797518      0.4296654      1.3449830      1.9669363      3.7651961      8.3579969
cassis-25977344-0      0.5054205      0.5191629      0.5413639      0.6676032      0.6586996      0.5273370      0.6325573      0.6320193      0.7584323      1.2479302      4.0073624      4.9669957
cassis-27446272-0      0.0680343      0.0947968      0.0969288      0.1097390      0.1080438           -NaN           -NaN           -NaN      0.3940187      0.5032576      1.1643627      2.1269727
cassis-26919936-0      0.2112794      0.3319580      0.3579668      0.4722145      0.4232007      0.4966932      0.5941551      0.7661792      2.0488813      3.5301268  31674.0000000   8363.0000000
cassis-25977088-0      0.5305246      0.6067130      0.6303324      0.7559708      0.7636226      0.6632667      0.5468898      0.6987638      0.9851827      1.8646199      5.8448296      8.3440742
cassis-26328576-0      0.2802996      0.5048259      0.8056763      1.2124010      1.1326052      1.5292842      2.3115318      3.6705437      6.8095245      9.3108711     21.3599815     47.9421196
cassis-25977856-0      0.4715844      0.4691213      0.5417730      0.7086661      0.7098062      0.9005094      0.9390741      1.1469127      0.8691941      1.2758226      4.8644629      8.5249710
cassis-27450368-0      0.0581487      0.0789576      0.0871941      0.1117319      0.1250244           -NaN           -NaN           -NaN      0.7176568      0.9501459      2.0713854      3.2333686
cassis-26335488-0      0.2823051      0.3138976      0.4297253      0.4729959      0.6858386      0.5283093      0.7789326      1.3376126      1.9875442      2.5385768      7.0794725     15.7933817
cassis-26332672-0      0.5412430      0.4983356      0.5285190      0.5924021      0.6288503      1.1078686      1.7567092      3.0671172      3.4222898      4.9407206     17.1945934     27.5268898
cassis-24153344-3      0.0835279      0.1110796      0.1259281      0.1482695      0.2245741      0.2727019      0.2591194      0.3470007      0.7364051      1.1939615      3.4884126      6.8778567
cassis-24143104-3    -99.9000015    -99.9000015    -99.9000015    -99.9000015    -99.9000015      0.2304031      0.3331961      0.4874503      0.7897994      1.1276915      2.9732952      5.8005285
cassis-24143104-4      0.0970549      0.1237172      0.1483341      0.1983857      0.2278753           -NaN           -NaN           -NaN      0.3190926      0.5688402      2.4540806      4.9779234
cassis-25390848-0      0.2010786      0.2238965      0.2207711      0.2609642      0.2781957           -NaN           -NaN           -NaN      0.4284664      0.9598211      4.0087948      5.9258432
cassis-25390592-0      0.1338186      0.1350075      0.1429219      0.1677636      0.1963647           -NaN           -NaN           -NaN      0.1985714      0.3734137      1.8705153      2.7016401
cassis-26920192-0      0.0135841      0.0351780      0.0792165      0.1321270      0.1528443      0.2310406      0.2586425      0.4536599      0.9672011      1.7068301  31674.0000000   8363.0000000
cassis-25390336-0      0.1315979      0.1553929      0.1726724      0.2065624      0.2020553           -NaN           -NaN           -NaN      0.3005500      0.5594874      1.8203034      3.3031862
cassis-25390080-0      0.1524787      0.1672017      0.1831325      0.2046481      0.2434196           -NaN           -NaN           -NaN      0.2389554      0.4220757  31674.0000000   8363.0000000
cassis-25389824-0      0.0597110      0.0763768      0.0853562      0.1024636      0.1037163           -NaN           -NaN           -NaN      0.1624489      0.3716981      2.5051312      7.5167766
cassis-25388288-0      0.0881696      0.1051137      0.1068772      0.1102007      0.1208310           -NaN           -NaN           -NaN      0.1787791      0.3324990      1.5311396      3.0599222
cassis-21768448-0      0.0221230      0.0652622      0.1127993      0.1114900      0.1397292           -NaN           -NaN           -NaN      0.6809524      1.2947631      2.8464236      3.4538662
cassis-26917632-0      0.4265836      0.5740563      0.5769662      0.6732979      0.5919766      0.5814177      0.6828100      1.1768751      3.3015418      5.0744653  31674.0000000   8363.0000000
cassis-15083520-0      1.0898606      1.1812295      1.5647060      3.1365526      2.5820954      3.4047735      4.7632117      8.2097588     19.4051399     26.2899837     51.5561028     91.6625748
cassis-17725952-0      0.0393112      0.0620836      0.1432690      0.2012709      0.3326607      0.3180448      0.5478982      0.8660249      1.5104862      2.1846924      5.2227631     11.1732779
cassis-15082496-0      1.5446934      1.5393898      1.5994052      2.6971648      2.1815510      2.7751613      3.7905295      6.0301814      8.1868496     11.0405397     23.1632786     54.2550392
cassis-10950400-0      0.1951182      0.4626882      0.8351659      1.1688013      1.3077815      1.5634652      1.7893689      1.8617886      2.4519792      4.4196749     11.0534678     28.9046230
cassis-10950913-0      0.2708816      0.5236615      0.6856775      0.7941884      0.8465221      0.9631373      0.8812515      1.2300715      2.3201540      4.1551843     12.4290972     25.7124310
cassis-24151040-0      0.1088059      0.1431382      0.2330619      0.3363481      0.3530972      0.4517397      0.7535288      1.2471836      1.3788493      1.8071338      4.7589564     13.5542889
cassis-24147712-0      0.1503093      0.1988802      0.2114800      0.2181909      0.2256204           -NaN           -NaN           -NaN      0.7045581      1.4838511      5.8348398     12.7202396
cassis-24172288-0      0.1364273      0.1594996      0.1891770      0.1762264      0.2737722      0.3608180      0.1996640      0.7176792      0.9698773      1.4975809      5.3904009     14.2993603
cassis-24163072-0      0.1667095      0.1904856      0.1999417      0.2464072      0.2573367           -NaN           -NaN           -NaN      0.4099367      0.7873907      2.8050888      6.3215446
cassis-24192768-0      0.0479667      0.0753392      0.0850086      0.1135622      0.1231525           -NaN           -NaN           -NaN      0.3711221      0.9015510      2.9674120      5.1423554
cassis-12236800-0      0.6405069      0.7936863      0.7968105      0.8132944      0.8684719      0.9774358      0.7753537      1.1823074      2.9182117      5.4323821     17.6277847     43.4799194
cassis-17728512-0      0.0688421      0.1542707      0.3683020      0.5050566      0.6929293      0.7159591      0.8675607      1.1500862      1.1521707      1.3188345      6.0092874     10.6703329
cassis-15078912-0      1.0826646      1.1563534      1.1595018      1.8022786      1.4746015      0.8033193      0.9851443      1.8177342      2.9452136      3.6999028      6.8966379     10.5499897
cassis-24161280-2      0.0290764      0.0537823      0.0840240      0.1165780      0.1604903      0.2112945      0.4987695      0.4711187      0.5865659      0.8753673      1.9532859      5.3016291
cassis-24154624-2      0.2949041      0.5059588      0.4757543      0.4353839      0.4749792      0.7510835      0.6556920      0.8439766      1.8634459      2.9935760      6.0545239      9.6982508
cassis-4732416-0      0.1243646      0.5387055      0.6624104      0.8456419      1.0276396      1.4037451      1.6349326      1.6456231      2.0357141      2.2028773  31674.0000000   8363.0000000
cassis-4164352-0      0.0450532      0.2048625      0.5266726      1.0355517      1.2082655      1.8918567      3.2681341      6.1820197     11.6283150     16.5725861     42.8623352     93.0079880
cassis-4674304-0      1.0522428      1.7418047      2.6227317      3.4967239      4.4825463      9.7384138     13.3505726     18.8074703     15.2025623     20.9792671     30.8443470     53.3974419
cassis-24190464-1      0.0909428      0.1149715      0.1196982      0.1106885      0.1334576           -NaN           -NaN           -NaN      0.4811902      0.9183121      2.8475204      5.2763686
cassis-24193536-1      0.0542304      0.0747472      0.1372839      0.1731250      0.0755647      0.2770054      0.5468898      0.6898114      0.6170449      0.7582114      1.9892918      2.2265561
cassis-21655552-0      0.0930213      0.1044559      0.1266158      0.1314271      0.1258496           -NaN           -NaN           -NaN      0.3537666      0.7141514      2.6308548      7.5846744
cassis-17728000-0      0.0418804      0.0715204      0.1595015      0.2082720      0.2572071           -NaN           -NaN           -NaN      0.5066602      0.5714658      0.9373441      1.3512557
cassis-18978560-0      1.3979821      1.6099792      1.3485678      1.3662398      1.6537900      1.7095753      2.5769136      3.9403100     16.2149944     23.9546757     17.5101662     20.9139347
cassis-17540352-0      0.0152495      0.0218684      0.0280325      0.0362705      0.0961524      0.3792174      0.8224317      1.9839485      8.3929920     17.0212059     48.0353317     95.7125320
cassis-17726720-0      0.0379946      0.0884710      0.1787343      0.2289350      0.3036689      0.2790540      0.4960208      0.5434135      0.6636159      0.8359693      2.1354964      3.9004548
cassis-17726976-0      0.0990729      0.1300957      0.1983516      0.2502118      0.3508269      0.4026134      0.4923794      0.8952212      1.4856510      1.7922158      4.3588738      4.5721731
cassis-17727744-0      0.1802212      0.2326119      0.3485256      0.3948184      0.5097774      0.5884211      0.8323383      1.1543311      1.4478273      1.8905593      5.1872482      7.0421476
cassis-17727488-0      0.0394942      0.0601081      0.0924012      0.1174521      0.1570937           -NaN           -NaN           -NaN      0.3995000      0.4649329      1.1578748      2.3086166
cassis-22391040-0      0.0098031      0.0157526      0.0463064      0.1179158      0.2435527      0.5572990      0.9988491      2.2695010      9.1183615     19.1685963     51.5813828     68.1755829
cassis-17728256-0      0.0587331      0.0896794      0.1687336      0.1949441      0.2581387      0.3373558      0.3033192      0.4324445      0.5137085      0.5880176      0.7986924      1.1290295
cassis-17729536-0      0.0389705      0.0500245      0.0927479      0.1208098      0.1602236           -NaN           -NaN           -NaN      0.6503046      0.7976094      1.1554734      1.5693471
cassis-24164096-0      0.5593972      0.5487559      0.5374067      0.5292045      0.6509017      0.5101386      0.6796728      1.0762926      2.4610293      3.8993328      9.1524010     17.1471386
cassis-24173312-0      0.1905589      0.3184656      0.3315988      0.3894904      0.3915479      0.4184930      0.3603295      0.4103273      0.7071586      1.4661902      4.6801786      7.7290287
cassis-24145408-0      0.3510056      0.6781768      1.2062130      1.7697821      2.1014860      1.6013572      2.1139750      2.7110054      3.0557427      3.0157151      4.2142577      6.1697078
cassis-21768192-0      0.0051068      0.0302248      0.0309968      0.3032570      0.3739465      0.6060218      0.6980714      0.5404187      0.8804745      1.8697791      6.6384268      9.4798746
cassis-17542912-0      0.1551908      0.2214625      0.3242468      0.4156953      0.5089256      0.4643957      0.6215841      0.8796915      2.8596756      4.4770331      3.6487679      8.6230917
cassis-17729024-0      0.0641239      0.1013369      0.2052043      0.2744284      0.4041411      0.5003665      0.6740620      0.8194649      1.1811819      1.4014909      3.0382674      6.0145073
cassis-17729792-0      0.0499973      0.0666886      0.1270137      0.1840549      0.2842199           -NaN           -NaN           -NaN      0.4629316      0.4136093      0.1931743            NaN
cassis-10476288-0      0.0908252      0.1048478      0.1272225      0.1169353      0.1238688           -NaN           -NaN           -NaN      0.4160225      0.7416351      1.8977389      3.5921254
cassis-23015168-0      0.1344584      0.2183795      0.2946757      0.3763844      0.4184899      0.5278229      0.4380260      0.5721770      0.4400650      0.5221440      1.3536607      7.5639501
cassis-24192000-0      0.0018016      0.0086112      0.0295129      0.0558115      0.1057987           -NaN           -NaN           -NaN      0.2449722      0.4185914  31674.0000000   8363.0000000
cassis-24160256-1      0.2002327      0.2420201      0.2828586      0.3411367      0.3408467      0.3119523      0.6514782      0.4482604      0.4499008      0.9958417      3.6477103      5.9167218
cassis-24194560-2      0.1686069      0.1898315      0.2209970      0.2135688      0.2050771           -NaN           -NaN           -NaN      0.6349168      1.2852579      3.5844471      8.5607080
cassis-21768704-0      0.1624330      0.4213182      0.8599247      0.9307913      0.8625298      0.8735509      1.1321393      0.8837519      0.7811183      1.0729767      4.2735038     10.6676979
cassis-22390272-0      0.0026723      0.0155653      0.0476383      0.0891235      0.1307049      0.3873363      0.5329664      0.9271081      1.1671234      2.1726527      7.5972686     17.7334156
cassis-21767680-0      0.0164776      0.0526559      0.1518572      0.2019222      0.2251875           -NaN           -NaN           -NaN      0.5903598      1.0899092      3.3204496      5.2397780
cassis-26906624-0      0.7583675      0.7340227      1.4157745      1.5666269      1.7559670      2.0271609      3.3381040      2.2820776      2.7537010      4.4811583     13.7207632     33.3064194
